State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land,county_fips,area,climate_reg_recs
01,00100,0100100,G01000100,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",1,1,142950,182236,142950,100,78.44,147137,186695,147137,100,78.81,3264203919,5400949424,3264203919,100,60.44,077,1866768743.599786,Mixed-Humid
01,00200,0100200,G01000200,01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),2,2,157952,132446,4688,2.97,3.54,174305,171821,8116,4.66,4.72,399146403,2678716918,84572846,21.19,3.16,083,1572201436.4281256,Mixed-Humid
01,00200,0100200,G01000200,01,00301,0100301,G01000301,Alabama,Huntsville (North) & Madison (East) Cities,2,2,157952,93763,49709,31.47,53.02,174305,118924,55076,31.6,46.31,399146403,236143137,109473262,27.43,46.36,089,237107047.1191962,Mixed-Humid
01,00200,0100200,G01000200,01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),2,2,157952,98973,98782,62.54,99.81,174305,101522,100748,57.8,99.24,399146403,161227758,154106313,38.61,95.58,089,162395690.23392382,Mixed-Humid
01,00200,0100200,G01000200,01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),2,2,157952,99425,4773,3.02,4.8,174305,118345,10365,5.95,8.76,399146403,1914247741,50993983,12.78,2.66,095,1613789793.5119243,Mixed-Humid
01,00300,0100300,G01000300,01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),2,2,184424,132446,127758,69.27,96.46,243288,171821,163705,67.29,95.28,3125666394,2678716918,2594144072,82.99,96.84,083,1572201436.4281256,Mixed-Humid
01,00300,0100300,G01000300,01,00301,0100301,G01000301,Alabama,Huntsville (North) & Madison (East) Cities,2,2,184424,93763,44054,23.89,46.98,243288,118924,63848,26.24,53.69,3125666394,236143137,126669875,4.05,53.64,089,237107047.1191962,Mixed-Humid
01,00300,0100300,G01000300,01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),2,2,184424,98973,191,0.1,0.19,243288,101522,774,0.32,0.76,3125666394,161227758,7121445,0.23,4.42,089,162395690.23392382,Mixed-Humid
01,00300,0100300,G01000300,01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),2,2,184424,99425,12421,6.74,12.49,243288,118345,14961,6.15,12.64,3125666394,1914247741,397731001,12.72,20.78,095,1613789793.5119243,Mixed-Humid
01,00400,0100400,G01000400,01,00400,0100400,G01000400,Alabama,DeKalb & Jackson Counties,3,3,118378,118378,118378,100,100,124336,124336,124336,100,100,4804264081,4804270288,4804264081,100,100,071,2917660066.5154643,Mixed-Humid
01,00500,0100500,G01000500,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",2,1,184557,182236,0,0,0,197909,186695,0,0,0,4956363056,5400949424,1213,0,0,077,1866768743.599786,Mixed-Humid
01,00500,0100500,G01000500,01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),2,2,184557,99425,82231,44.56,82.71,197909,118345,93019,47,78.6,4956363056,1914247741,1465522756,29.57,76.56,095,1613789793.5119243,Mixed-Humid
01,00500,0100500,G01000500,01,00600,0100600,G01000600,Alabama,Morgan & Lawrence Counties--Decatur City,2,4,184557,145867,0,0,0,197909,153829,0,0,0,4956363056,3289322973,2716,0,0,079,1856658243.722099,Mixed-Humid
01,00500,0100500,G01000500,01,00700,0100700,G01000700,Alabama,Cullman & Winston Counties,2,2,184557,102326,102326,55.44,100,197909,104890,104890,53,100,4956363056,3490836282,3490836282,70.43,100,043,1954787688.2481596,Mixed-Humid
01,00500,0100500,G01000500,01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,2,1,184557,115766,0,0,0,197909,140915,0,0,0,4956363056,3306548909,89,0,0,115,1692293276.9640758,Mixed-Humid
01,00600,0100600,G01000600,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",4,1,145867,182236,0,0,0,153829,186695,0,0,0,3289371301,5400949424,51044,0,0,077,1866768743.599786,Mixed-Humid
01,00600,0100600,G01000600,01,00600,0100600,G01000600,Alabama,Morgan & Lawrence Counties--Decatur City,4,4,145867,145867,145867,100,100,153829,153829,153829,100,100,3289371301,3289322973,3289320256,100,100,079,1856658243.722099,Mixed-Humid
01,00700,0100700,G01000700,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",1,1,132583,182236,39286,29.63,21.56,127811,186695,39558,30.95,21.19,11380498565,5400949424,2136693248,18.78,39.56,077,1866768743.599786,Mixed-Humid
01,00700,0100700,G01000700,01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",1,1,132583,128263,57550,43.41,44.87,127811,121750,54727,42.82,44.95,11380498565,6668724493,4619547047,40.59,69.27,127,2085112057.3214629,Mixed-Humid
01,00700,0100700,G01000700,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,132583,87543,20949,15.8,23.93,127811,103773,19746,15.45,19.03,11380498565,5517141242,2282837248,20.06,41.38,125,3304501863.887048,Mixed-Humid
01,00700,0100700,G01000700,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,132583,143548,14798,11.16,10.31,127811,136921,13763,10.77,10.05,11380498565,14225240895,2341057540,20.57,16.46,047,2572715531.4699326,Hot-Humid
01,00700,0100700,G01000700,28,00400,2800400,G28000400,Mississippi,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",1,544,132583,134037,0,0,0,127811,140095,17,0.01,0.01,11380498565,7800922009,363481,0,0,095,1998832754.2531543,Mixed-Humid
01,00800,0100800,G01000800,01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,1,1,186479,115766,115766,62.08,100,207938,140915,140915,67.77,100,5355739727,3306548909,3306546071,61.74,100,115,1692293276.9640758,Mixed-Humid
01,00800,0100800,G01000800,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",1,10,186479,163630,0,0,0,207938,174673,0,0,0,5355739727,1174495161,16198,0,0,073,1181953278.659052,Mixed-Humid
01,00800,0100800,G01000800,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",1,12,186479,103892,0,0,0,207938,110717,0,0,0,5355739727,1105726945,11,0,0,073,1124997337.43972,Mixed-Humid
01,00800,0100800,G01000800,01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",1,1,186479,128263,70713,37.92,55.13,207938,121750,67023,32.23,55.05,5355739727,6668724493,2049177446,38.26,30.73,127,2085112057.3214629,Mixed-Humid
01,00901,0100901,G01000901,01,01301,0101301,G01001301,Alabama,Birmingham City (West),10,9,103629,123233,0,0,0,89650,100833,0,0,0,111070218,109505694,64118,0.06,0.06,073,109719217.01855266,Mixed-Humid
01,00901,0100901,G01000901,01,01302,0101302,G01001302,Alabama,Birmingham City (East),10,10,103629,117105,103588,99.96,88.46,89650,102098,89623,99.97,87.78,111070218,135292195,110953119,99.89,82.01,073,135453598.67219445,Mixed-Humid
01,00901,0100901,G01000901,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",10,11,103629,154187,41,0.04,0.03,89650,170145,27,0.03,0.02,111070218,353161434,46589,0.04,0.01,073,358135391.5769051,Mixed-Humid
01,00901,0100901,G01000901,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",10,10,103629,163630,0,0,0,89650,174673,0,0,0,111070218,1174495161,6391,0.01,0,073,1181953278.659052,Mixed-Humid
01,00902,0100902,G01000902,01,01301,0101301,G01001301,Alabama,Birmingham City (West),9,9,123233,123233,123233,100,100,100833,100833,100833,100,100,109431948,109505694,109430027,100,99.93,073,109719217.01855266,Mixed-Humid
01,00902,0100902,G01000902,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",9,12,123233,103892,0,0,0,100833,110717,0,0,0,109431948,1105726945,1921,0,0,073,1124997337.43972,Mixed-Humid
01,00903,0100903,G01000903,01,01302,0101302,G01001302,Alabama,Birmingham City (East),11,10,154204,117105,58,0.04,0.05,170132,102098,14,0.01,0.01,353156440,135292195,79908,0.02,0.06,073,135453598.67219445,Mixed-Humid
01,00903,0100903,G01000903,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",11,11,154204,154187,154146,99.96,99.97,170132,170145,170118,99.99,99.98,353156440,353161434,353076532,99.98,99.98,073,358135391.5769051,Mixed-Humid
01,00904,0100904,G01000904,01,01301,0101301,G01001301,Alabama,Birmingham City (West),10,9,177089,123233,0,0,0,187134,100833,0,0,0,1198770337,109505694,827,0,0,073,109719217.01855266,Mixed-Humid
01,00904,0100904,G01000904,01,01302,0101302,G01001302,Alabama,Birmingham City (East),10,10,177089,117105,13459,7.6,11.49,187134,102098,12461,6.66,12.2,1198770337,135292195,24259167,2.02,17.93,073,135453598.67219445,Mixed-Humid
01,00904,0100904,G01000904,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",10,11,177089,154187,0,0,0,187134,170145,0,0,0,1198770337,353161434,35190,0,0.01,073,358135391.5769051,Mixed-Humid
01,00904,0100904,G01000904,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",10,10,177089,163630,163630,92.4,100,187134,174673,174673,93.34,100,1198770337,1174495161,1174472572,97.97,100,073,1181953278.659052,Mixed-Humid
01,00904,0100904,G01000904,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",10,12,177089,103892,0,0,0,187134,110717,0,0,0,1198770337,1105726945,2581,0,0,073,1124997337.43972,Mixed-Humid
01,00905,0100905,G01000905,01,01301,0101301,G01001301,Alabama,Birmingham City (West),12,9,103892,123233,0,0,0,110717,100833,0,0,0,1105733154,109505694,10722,0,0.01,073,109719217.01855266,Mixed-Humid
01,00905,0100905,G01000905,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",12,12,103892,103892,103892,100,100,110717,110717,110717,100,100,1105733154,1105726945,1105722431,100,100,073,1124997337.43972,Mixed-Humid
01,01000,0101000,G01001000,01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,5,1,103459,115766,0,0,0,104430,140915,0,0,0,1385597913,3306548909,2749,0,0,115,1692293276.9640758,Mixed-Humid
01,01000,0101000,G01001000,01,00900,0100900,G01000900,Alabama,Etowah County,5,5,103459,103459,103459,100,100,104430,104430,104430,100,100,1385597913,1385595633,1385592905,100,100,055,1420427872.9353316,Mixed-Humid
01,01000,0101000,G01001000,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",5,6,103459,155066,0,0,0,104430,160097,0,0,0,1385597913,7860149111,2259,0,0,121,1968662506.648173,Mixed-Humid
01,01100,0101100,G01001100,01,00400,0100400,G01000400,Alabama,DeKalb & Jackson Counties,6,3,155066,118378,0,0,0,160101,124336,0,0,0,7860202206,4804270288,6206,0,0,071,2917660066.5154643,Mixed-Humid
01,01100,0101100,G01001100,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",6,6,155066,155066,155066,100,100,160101,160097,160097,100,100,7860202206,7860149111,7860143674,100,100,121,1968662506.648173,Mixed-Humid
01,01100,0101100,G01001100,01,01100,0101100,G01001100,Alabama,Calhoun County,6,7,155066,112249,0,0,0,160101,118572,4,0,0,7860202206,1569190010,15569,0,0,015,1585324570.6626697,Mixed-Humid
01,01100,0101100,G01001100,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",6,13,155066,129853,0,0,0,160101,131013,0,0,0,7860202206,6881164242,36756,0,0,123,1984338491.647197,Mixed-Humid
01,01200,0101200,G01001200,01,00900,0100900,G01000900,Alabama,Etowah County,7,5,112249,103459,0,0,0,118568,104430,0,0,0,1569177169,1385595633,2729,0,0,055,1420427872.9353316,Mixed-Humid
01,01200,0101200,G01001200,01,01100,0101100,G01001100,Alabama,Calhoun County,7,7,112249,112249,112249,100,100,118568,118572,118568,100,100,1569177169,1569190010,1569174441,100,100,015,1585324570.6626697,Mixed-Humid
01,01300,0101300,G01001300,01,01200,0101200,G01001200,Alabama,Shelby County,8,8,143293,143293,143293,100,100,195085,195085,195085,100,100,2032921791,2032918669,2032918669,100,100,117,2096108119.595009,Mixed-Humid
01,01300,0101300,G01001300,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",8,11,143293,154187,0,0,0,195085,170145,0,0,0,2032921791,353161434,3123,0,0,073,358135391.5769051,Mixed-Humid
01,01400,0101400,G01001400,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,164875,87543,66594,40.39,76.07,194656,103773,84027,43.17,80.97,3423335198,5517141242,3234303106,94.48,58.62,125,3304501863.887048,Mixed-Humid
01,01400,0101400,G01001400,01,01600,0101600,G01001600,Alabama,Tuscaloosa & Northport (Southeast) Cities,1,1,164875,98281,98281,59.61,100,194656,110629,110629,56.83,100,3423335198,189025048,189025048,5.52,100,125,194795442.77150497,Mixed-Humid
01,01400,0101400,G01001400,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,164875,143548,0,0,0,194656,136921,0,0,0,3423335198,14225240895,7044,0,0,047,2572715531.4699326,Hot-Humid
01,01500,0101500,G01001500,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,128750,87543,0,0,0,123157,103773,0,0,0,11884091907,5517141242,887,0,0,125,3304501863.887048,Mixed-Humid
01,01500,0101500,G01001500,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,128750,143548,128750,100,89.69,123157,136921,123157,100,89.95,11884091907,14225240895,11883944264,100,83.54,047,2572715531.4699326,Hot-Humid
01,01500,0101500,G01001500,01,02200,0102200,G01002200,Alabama,Southwest Alabama,1,15,128750,151922,0,0,0,123157,143558,0,0,0,11884091907,17978033410,146755,0,0,025,3244053434.3145514,Hot-Humid
01,01600,0101600,G01001600,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",13,6,129853,155066,0,0,0,130983,160097,0,0,0,6880953102,7860149111,3177,0,0,121,1968662506.648173,Mixed-Humid
01,01600,0101600,G01001600,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",13,13,129853,129853,129853,100,100,130983,131013,130983,100,99.98,6880953102,6881164242,6880931947,100,100,123,1984338491.647197,Mixed-Humid
01,01600,0101600,G01001600,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,13,14,129853,115133,0,0,0,130983,140247,0,0,0,6880953102,1573510734,15622,0,0,081,1592884737.9802818,Mixed-Humid
01,01600,0101600,G01001600,01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",13,15,129853,154328,0,0,0,130983,178002,0,0,0,6880953102,6682427673,2356,0,0,085,1877561271.7262857,Hot-Humid
01,01700,0101700,G01001700,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",14,13,115092,129853,0,0,0,140184,131013,0,0,0,1573014989,6881164242,4718,0,0,123,1984338491.647197,Mixed-Humid
01,01700,0101700,G01001700,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,14,14,115092,115133,115092,100,99.96,140184,140247,140182,100,99.95,1573014989,1573510734,1572998254,100,99.97,081,1592884737.9802818,Mixed-Humid
01,01700,0101700,G01001700,01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",14,16,115092,144177,0,0,0,140184,145669,2,0,0,1573014989,8882478565,12018,0,0,005,2341851564.6429114,Hot-Humid
01,01800,0101800,G01001800,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",16,13,195592,129853,0,0,0,197917,131013,30,0.02,0.02,13926894727,6881164242,155881,0,0,123,1984338491.647197,Mixed-Humid
01,01800,0101800,G01001800,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,16,14,195592,115133,41,0.02,0.04,197917,140247,65,0.03,0.05,13926894727,1573510734,496858,0,0.03,081,1592884737.9802818,Mixed-Humid
01,01800,0101800,G01001800,01,02200,0102200,G01002200,Alabama,Southwest Alabama,16,15,195592,151922,0,0,0,197917,143558,0,0,0,13926894727,17978033410,12621,0,0,025,3244053434.3145514,Hot-Humid
01,01800,0101800,G01001800,01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",16,16,195592,116310,35064,17.93,30.15,197917,122566,34853,17.61,28.44,13926894727,8016263558,3588837126,25.77,44.77,039,2702982409.3259935,Hot-Humid
01,01800,0101800,G01001800,01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",16,16,195592,144177,144177,73.71,100,197917,145669,145667,73.6,100,13926894727,8882478565,8882465343,63.78,100,005,2341851564.6429114,Hot-Humid
