State,State FIPS,County FIPS,IECC Climate Zone,IECC Moisture Regime,BA Climate Zone,County Name
SC,45,57,3,A,Mixed-Humid,Lancaster
SC,45,59,3,A,Mixed-Humid,Laurens
SC,45,61,3,A,Mixed-Humid,Lee
SC,45,63,3,A,Mixed-Humid,Lexington
SC,45,67,3,A,Mixed-Humid,Marion
SC,45,69,3,A,Mixed-Humid,Marlboro
SC,45,65,3,A,Mixed-Humid,McCormick
SC,45,71,3,A,Mixed-Humid,Newberry
SC,45,73,3,A,Mixed-Humid,Oconee
SC,45,75,3,A,Mixed-Humid,Orangeburg
SC,45,77,3,A,Mixed-Humid,Pickens
SC,45,79,3,A,Mixed-Humid,Richland
SC,45,81,3,A,Mixed-Humid,Saluda
SC,45,83,3,A,Mixed-Humid,Spartanburg
SC,45,85,3,A,Mixed-Humid,Sumter
SC,45,87,3,A,Mixed-Humid,Union
SC,45,89,3,A,Mixed-Humid,Williamsburg
SC,45,91,3,A,Mixed-Humid,York
SD,46,3,6,A,Cold,Aurora
SD,46,5,6,A,Cold,Beadle
SD,46,7,5,A,Cold,Bennett
SD,46,9,5,A,Cold,Bon Homme
SD,46,11,6,A,Cold,Brookings
SD,46,13,6,A,Cold,Brown
SD,46,15,6,A,Cold,Brule
SD,46,17,6,A,Cold,Buffalo
SD,46,19,6,A,Cold,Butte
SD,46,21,6,A,Cold,Campbell
SD,46,23,5,A,Cold,Charles Mix
SD,46,25,6,A,Cold,Clark
SD,46,27,5,A,Cold,Clay
SD,46,29,6,A,Cold,Codington
SD,46,31,6,A,Cold,Corson
SD,46,33,6,A,Cold,Custer
SD,46,35,6,A,Cold,Davison
SD,46,37,6,A,Cold,Day
SD,46,39,6,A,Cold,Deuel
SD,46,41,6,A,Cold,Dewey
SD,46,43,5,A,Cold,Douglas
SD,46,45,6,A,Cold,Edmunds
SD,46,47,6,A,Cold,Fall River
SD,46,49,6,A,Cold,Faulk
SD,46,51,6,A,Cold,Grant
SD,46,53,5,A,Cold,Gregory
SD,46,55,6,A,Cold,Haakon
SD,46,57,6,A,Cold,Hamlin
SD,46,59,6,A,Cold,Hand
SD,46,61,6,A,Cold,Hanson
SD,46,63,6,A,Cold,Harding
SD,46,65,6,A,Cold,Hughes
SD,46,67,5,A,Cold,Hutchinson
SD,46,69,6,A,Cold,Hyde
SD,46,71,5,A,Cold,Jackson
SD,46,73,6,A,Cold,Jerauld
SD,46,75,6,A,Cold,Jones
SD,46,77,6,A,Cold,Kingsbury
SD,46,79,6,A,Cold,Lake
SD,46,81,6,A,Cold,Lawrence
SD,46,83,6,A,Cold,Lincoln
SD,46,85,6,A,Cold,Lyman
SD,46,91,6,A,Cold,Marshall
SD,46,87,6,A,Cold,McCook
SD,46,89,6,A,Cold,McPherson
SD,46,93,6,A,Cold,Meade
SD,46,95,5,A,Cold,Mellette
SD,46,97,6,A,Cold,Miner
SD,46,99,6,A,Cold,Minnehaha
SD,46,101,6,A,Cold,Moody
SD,46,102,6,A,Cold,Oglala Lakota
SD,46,103,6,A,Cold,Pennington
SD,46,105,6,A,Cold,Perkins
SD,46,107,6,A,Cold,Potter
SD,46,109,6,A,Cold,Roberts
SD,46,111,6,A,Cold,Sanborn
SD,46,115,6,A,Cold,Spink
SD,46,117,6,A,Cold,Stanley
SD,46,119,6,A,Cold,Sully
SD,46,121,5,A,Cold,Todd
SD,46,123,5,A,Cold,Tripp
SD,46,125,6,A,Cold,Turner
SD,46,127,5,A,Cold,Union
SD,46,129,6,A,Cold,Walworth
SD,46,135,5,A,Cold,Yankton
SD,46,137,6,A,Cold,Ziebach
SD,46,113,6,A,Cold,Shannon
TN,47,1,4,A,Mixed-Humid,Anderson
TN,47,3,4,A,Mixed-Humid,Bedford
TN,47,5,4,A,Mixed-Humid,Benton
TN,47,7,4,A,Mixed-Humid,Bledsoe
TN,47,9,4,A,Mixed-Humid,Blount
TN,47,11,4,A,Mixed-Humid,Bradley
TN,47,13,4,A,Mixed-Humid,Campbell
TN,47,15,4,A,Mixed-Humid,Cannon
TN,47,17,4,A,Mixed-Humid,Carroll
TN,47,19,4,A,Mixed-Humid,Carter
TN,47,21,4,A,Mixed-Humid,Cheatham
TN,47,23,3,A,Mixed-Humid,Chester
TN,47,25,4,A,Mixed-Humid,Claiborne
TN,47,27,4,A,Mixed-Humid,Clay
TN,47,29,4,A,Mixed-Humid,Cocke
TN,47,31,4,A,Mixed-Humid,Coffee
TN,47,33,3,A,Mixed-Humid,Crockett
TN,47,35,4,A,Mixed-Humid,Cumberland
TN,47,37,4,A,Mixed-Humid,Davidson
TN,47,39,4,A,Mixed-Humid,Decatur
TN,47,41,4,A,Mixed-Humid,DeKalb
TN,47,43,4,A,Mixed-Humid,Dickson
TN,47,45,3,A,Mixed-Humid,Dyer
TN,47,47,3,A,Mixed-Humid,Fayette
TN,47,49,4,A,Mixed-Humid,Fentress
TN,47,51,4,A,Mixed-Humid,Franklin
TN,47,53,4,A,Mixed-Humid,Gibson
TN,47,55,4,A,Mixed-Humid,Giles
TN,47,57,4,A,Mixed-Humid,Grainger
TN,47,59,4,A,Mixed-Humid,Greene
TN,47,61,4,A,Mixed-Humid,Grundy
TN,47,63,4,A,Mixed-Humid,Hamblen
TN,47,65,4,A,Mixed-Humid,Hamilton
TN,47,67,4,A,Mixed-Humid,Hancock
TN,47,69,3,A,Mixed-Humid,Hardeman
TN,47,71,3,A,Mixed-Humid,Hardin
TN,47,73,4,A,Mixed-Humid,Hawkins
TN,47,75,3,A,Mixed-Humid,Haywood
TN,47,77,3,A,Mixed-Humid,Henderson
TN,47,79,4,A,Mixed-Humid,Henry
TN,47,81,4,A,Mixed-Humid,Hickman
TN,47,83,4,A,Mixed-Humid,Houston
TN,47,85,4,A,Mixed-Humid,Humphreys
TN,47,87,4,A,Mixed-Humid,Jackson
TN,47,89,4,A,Mixed-Humid,Jefferson
TN,47,91,4,A,Mixed-Humid,Johnson
TN,47,93,4,A,Mixed-Humid,Knox
TN,47,95,3,A,Mixed-Humid,Lake
TN,47,97,3,A,Mixed-Humid,Lauderdale
TN,47,99,4,A,Mixed-Humid,Lawrence
TN,47,101,4,A,Mixed-Humid,Lewis
TN,47,103,4,A,Mixed-Humid,Lincoln
TN,47,105,4,A,Mixed-Humid,Loudon
TN,47,111,4,A,Mixed-Humid,Macon
TN,47,113,3,A,Mixed-Humid,Madison
TN,47,115,4,A,Mixed-Humid,Marion
TN,47,117,4,A,Mixed-Humid,Marshall
TN,47,119,4,A,Mixed-Humid,Maury
TN,47,107,4,A,Mixed-Humid,McMinn
TN,47,109,3,A,Mixed-Humid,McNairy
TN,47,121,4,A,Mixed-Humid,Meigs
TN,47,123,4,A,Mixed-Humid,Monroe
TN,47,125,4,A,Mixed-Humid,Montgomery
TN,47,127,4,A,Mixed-Humid,Moore
TN,47,129,4,A,Mixed-Humid,Morgan
TN,47,131,4,A,Mixed-Humid,Obion
TN,47,133,4,A,Mixed-Humid,Overton
TN,47,135,4,A,Mixed-Humid,Perry
TN,47,137,4,A,Mixed-Humid,Pickett
TN,47,139,4,A,Mixed-Humid,Polk
TN,47,141,4,A,Mixed-Humid,Putnam
TN,47,143,4,A,Mixed-Humid,Rhea
TN,47,145,4,A,Mixed-Humid,Roane
TN,47,147,4,A,Mixed-Humid,Robertson
TN,47,149,4,A,Mixed-Humid,Rutherford
TN,47,151,4,A,Mixed-Humid,Scott
TN,47,153,4,A,Mixed-Humid,Sequatchie
TN,47,155,4,A,Mixed-Humid,Sevier
TN,47,157,3,A,Mixed-Humid,Shelby
TN,47,159,4,A,Mixed-Humid,Smith
TN,47,161,4,A,Mixed-Humid,Stewart
TN,47,163,4,A,Mixed-Humid,Sullivan
TN,47,165,4,A,Mixed-Humid,Sumner
TN,47,167,3,A,Mixed-Humid,Tipton
TN,47,169,4,A,Mixed-Humid,Trousdale
TN,47,171,4,A,Mixed-Humid,Unicoi
TN,47,173,4,A,Mixed-Humid,Union
TN,47,175,4,A,Mixed-Humid,Van Buren
TN,47,177,4,A,Mixed-Humid,Warren
TN,47,179,4,A,Mixed-Humid,Washington
TN,47,181,4,A,Mixed-Humid,Wayne
TN,47,183,4,A,Mixed-Humid,Weakley
TN,47,185,4,A,Mixed-Humid,White
TN,47,187,4,A,Mixed-Humid,Williamson
TN,47,189,4,A,Mixed-Humid,Wilson
TX,48,1,2,A,Hot-Humid,Anderson
TX,48,3,3,B,Hot-Dry,Andrews
TX,48,5,2,A,Hot-Humid,Angelina
TX,48,7,2,A,Hot-Humid,Aransas
TX,48,9,3,A,Mixed-Humid,Archer
TX,48,11,4,B,Mixed-Dry,Armstrong
TX,48,13,2,A,Hot-Humid,Atascosa
TX,48,15,2,A,Hot-Humid,Austin
TX,48,17,4,B,Mixed-Dry,Bailey
TX,48,19,2,B,Hot-Humid,Bandera
TX,48,21,2,A,Hot-Humid,Bastrop
TX,48,23,3,B,Hot-Dry,Baylor
TX,48,25,2,A,Hot-Humid,Bee
TX,48,27,2,A,Hot-Humid,Bell
TX,48,29,2,A,Hot-Humid,Bexar
TX,48,31,3,A,Hot-Humid,Blanco
TX,48,33,3,B,Hot-Dry,Borden
TX,48,35,2,A,Hot-Humid,Bosque
TX,48,37,3,A,Hot-Humid,Bowie
TX,48,39,2,A,Hot-Humid,Brazoria
TX,48,41,2,A,Hot-Humid,Brazos
TX,48,43,3,B,Hot-Dry,Brewster
TX,48,45,4,B,Mixed-Dry,Briscoe
TX,48,47,2,A,Hot-Humid,Brooks
TX,48,49,3,A,Hot-Humid,Brown
TX,48,51,2,A,Hot-Humid,Burleson
TX,48,53,3,A,Hot-Humid,Burnet
TX,48,55,2,A,Hot-Humid,Caldwell
TX,48,57,2,A,Hot-Humid,Calhoun
TX,48,59,3,B,Hot-Dry,Callahan
TX,48,61,2,A,Hot-Humid,Cameron
TX,48,63,3,A,Hot-Humid,Camp
TX,48,65,4,B,Mixed-Dry,Carson
TX,48,67,3,A,Hot-Humid,Cass
TX,48,69,4,B,Mixed-Dry,Castro
TX,48,71,2,A,Hot-Humid,Chambers
TX,48,73,2,A,Hot-Humid,Cherokee
TX,48,75,3,B,Hot-Dry,Childress
TX,48,77,3,A,Mixed-Humid,Clay
TX,48,79,4,B,Mixed-Dry,Cochran
TX,48,81,3,B,Hot-Dry,Coke
TX,48,83,3,B,Hot-Dry,Coleman
TX,48,85,3,A,Hot-Humid,Collin
TX,48,87,3,B,Hot-Dry,Collingsworth
TX,48,89,2,A,Hot-Humid,Colorado
TX,48,91,2,A,Hot-Humid,Comal
TX,48,93,3,A,Hot-Humid,Comanche
TX,48,95,3,B,Hot-Dry,Concho
TX,48,97,3,A,Mixed-Humid,Cooke
TX,48,99,2,A,Hot-Humid,Coryell
TX,48,101,3,B,Hot-Dry,Cottle
TX,48,103,3,B,Hot-Dry,Crane
TX,48,105,3,B,Hot-Dry,Crockett
TX,48,107,3,B,Hot-Dry,Crosby
TX,48,109,3,B,Hot-Dry,Culberson
TX,48,111,4,B,Mixed-Dry,Dallam
TX,48,113,3,A,Hot-Humid,Dallas
TX,48,115,3,B,Hot-Dry,Dawson
TX,48,117,4,B,Mixed-Dry,Deaf Smith
TX,48,119,3,A,Hot-Humid,Delta
TX,48,121,3,A,Hot-Humid,Denton
TX,48,123,2,A,Hot-Humid,DeWitt
TX,48,125,3,B,Hot-Dry,Dickens
TX,48,127,2,B,Hot-Humid,Dimmit
TX,48,129,4,B,Mixed-Dry,Donley
TX,48,131,2,A,Hot-Humid,Duval
TX,48,133,3,A,Mixed-Humid,Eastland
TX,48,135,3,B,Hot-Dry,Ector
TX,48,137,2,B,Hot-Humid,Edwards
TX,48,141,3,B,Hot-Dry,El Paso
TX,48,139,3,A,Hot-Humid,Ellis
TX,48,143,3,A,Hot-Humid,Erath
TX,48,145,2,A,Hot-Humid,Falls
TX,48,147,3,A,Mixed-Humid,Fannin
TX,48,149,2,A,Hot-Humid,Fayette
TX,48,151,3,B,Hot-Dry,Fisher
TX,48,153,4,B,Mixed-Dry,Floyd
TX,48,155,3,B,Hot-Dry,Foard
TX,48,157,2,A,Hot-Humid,Fort Bend
TX,48,159,3,A,Hot-Humid,Franklin
TX,48,161,2,A,Hot-Humid,Freestone
TX,48,163,2,B,Hot-Humid,Frio
TX,48,165,3,B,Hot-Dry,Gaines
TX,48,167,2,A,Hot-Humid,Galveston
TX,48,169,3,B,Hot-Dry,Garza
TX,48,171,3,A,Hot-Humid,Gillespie
TX,48,173,3,B,Hot-Dry,Glasscock
TX,48,175,2,A,Hot-Humid,Goliad
TX,48,177,2,A,Hot-Humid,Gonzales
TX,48,179,4,B,Mixed-Dry,Gray
TX,48,181,3,A,Mixed-Humid,Grayson
TX,48,183,3,A,Hot-Humid,Gregg
TX,48,185,2,A,Hot-Humid,Grimes
TX,48,187,2,A,Hot-Humid,Guadalupe
TX,48,189,4,B,Mixed-Dry,Hale
TX,48,191,3,B,Hot-Dry,Hall
TX,48,193,3,A,Hot-Humid,Hamilton
TX,48,195,4,B,Mixed-Dry,Hansford
TX,48,197,3,B,Hot-Dry,Hardeman
TX,48,199,2,A,Hot-Humid,Hardin
TX,48,201,2,A,Hot-Humid,Harris
TX,48,203,3,A,Hot-Humid,Harrison
TX,48,205,4,B,Mixed-Dry,Hartley
TX,48,207,3,B,Hot-Dry,Haskell
TX,48,209,2,A,Hot-Humid,Hays
TX,48,211,3,B,Hot-Dry,Hemphill
TX,48,213,3,A,Hot-Humid,Henderson
TX,48,215,2,A,Hot-Humid,Hidalgo
TX,48,217,2,A,Hot-Humid,Hill
TX,48,219,4,B,Mixed-Dry,Hockley
TX,48,221,3,A,Hot-Humid,Hood
TX,48,223,3,A,Hot-Humid,Hopkins
TX,48,225,2,A,Hot-Humid,Houston
TX,48,227,3,B,Hot-Dry,Howard
TX,48,229,3,B,Hot-Dry,Hudspeth
TX,48,231,3,A,Hot-Humid,Hunt
TX,48,233,4,B,Mixed-Dry,Hutchinson
TX,48,235,3,B,Hot-Dry,Irion
TX,48,237,3,A,Mixed-Humid,Jack
TX,48,239,2,A,Hot-Humid,Jackson
TX,48,241,2,A,Hot-Humid,Jasper
TX,48,243,3,B,Hot-Dry,Jeff Davis
TX,48,245,2,A,Hot-Humid,Jefferson
TX,48,247,2,A,Hot-Humid,Jim Hogg
TX,48,249,2,A,Hot-Humid,Jim Wells
TX,48,251,3,A,Hot-Humid,Johnson
TX,48,253,3,B,Hot-Dry,Jones
TX,48,255,2,A,Hot-Humid,Karnes
TX,48,257,3,A,Hot-Humid,Kaufman
TX,48,259,3,A,Hot-Humid,Kendall
TX,48,261,2,A,Hot-Humid,Kenedy
TX,48,263,3,B,Hot-Dry,Kent
TX,48,265,3,B,Hot-Dry,Kerr
TX,48,267,3,B,Hot-Dry,Kimble
TX,48,269,3,B,Hot-Dry,King
TX,48,271,2,B,Hot-Humid,Kinney
TX,48,273,2,A,Hot-Humid,Kleberg
TX,48,275,3,B,Hot-Dry,Knox
TX,48,283,2,B,Hot-Humid,La Salle
TX,48,277,3,A,Hot-Humid,Lamar
TX,48,279,4,B,Mixed-Dry,Lamb
TX,48,281,3,A,Hot-Humid,Lampasas
TX,48,285,2,A,Hot-Humid,Lavaca
TX,48,287,2,A,Hot-Humid,Lee
TX,48,289,2,A,Hot-Humid,Leon
TX,48,291,2,A,Hot-Humid,Liberty
TX,48,293,2,A,Hot-Humid,Limestone
TX,48,295,4,B,Mixed-Dry,Lipscomb
TX,48,297,2,A,Hot-Humid,Live Oak
TX,48,299,3,A,Hot-Humid,Llano
TX,48,301,3,B,Hot-Dry,Loving
TX,48,303,3,B,Hot-Dry,Lubbock
TX,48,305,3,B,Hot-Dry,Lynn
TX,48,307,3,B,Hot-Dry,McCulloch
TX,48,309,2,A,Hot-Humid,McLennan
TX,48,311,2,A,Hot-Humid,McMullen
TX,48,313,2,A,Hot-Humid,Madison
TX,48,315,3,A,Hot-Humid,Marion
TX,48,317,3,B,Hot-Dry,Martin
TX,48,319,3,B,Hot-Dry,Mason
TX,48,321,2,A,Hot-Humid,Matagorda
TX,48,323,2,B,Hot-Humid,Maverick
TX,48,325,2,B,Hot-Humid,Medina
TX,48,327,3,B,Hot-Dry,Menard
TX,48,329,3,B,Hot-Dry,Midland
TX,48,331,2,A,Hot-Humid,Milam
TX,48,333,3,A,Hot-Humid,Mills
TX,48,335,3,B,Hot-Dry,Mitchell
TX,48,337,3,A,Mixed-Humid,Montague
TX,48,339,2,A,Hot-Humid,Montgomery
TX,48,341,4,B,Mixed-Dry,Moore
TX,48,343,3,A,Hot-Humid,Morris
TX,48,345,3,B,Hot-Dry,Motley
TX,48,347,3,A,Hot-Humid,Nacogdoches
TX,48,349,3,A,Hot-Humid,Navarro
TX,48,351,2,A,Hot-Humid,Newton
TX,48,353,3,B,Hot-Dry,Nolan
TX,48,355,2,A,Hot-Humid,Nueces
TX,48,357,4,B,Mixed-Dry,Ochiltree
TX,48,359,4,B,Mixed-Dry,Oldham
TX,48,361,2,A,Hot-Humid,Orange
TX,48,363,3,A,Mixed-Humid,Palo Pinto
TX,48,365,3,A,Hot-Humid,Panola
TX,48,367,3,A,Hot-Humid,Parker
TX,48,369,4,B,Mixed-Dry,Parmer
TX,48,371,3,B,Hot-Dry,Pecos
TX,48,373,2,A,Hot-Humid,Polk
TX,48,375,4,B,Mixed-Dry,Potter
TX,48,377,3,B,Hot-Dry,Presidio
TX,48,379,3,A,Hot-Humid,Rains
TX,48,381,4,B,Mixed-Dry,Randall
TX,48,383,3,B,Hot-Dry,Reagan
TX,48,385,2,B,Hot-Humid,Real
TX,48,387,3,A,Hot-Humid,Red River
TX,48,389,3,B,Hot-Dry,Reeves
TX,48,391,2,A,Hot-Humid,Refugio
TX,48,393,4,B,Mixed-Dry,Roberts
TX,48,395,2,A,Hot-Humid,Robertson
TX,48,397,3,A,Hot-Humid,Rockwall
TX,48,399,3,B,Hot-Dry,Runnels
TX,48,401,3,A,Hot-Humid,Rusk
TX,48,403,3,A,Hot-Humid,Sabine
TX,48,405,3,A,Hot-Humid,San Augustine
TX,48,407,2,A,Hot-Humid,San Jacinto
TX,48,409,2,A,Hot-Humid,San Patricio
TX,48,411,3,A,Hot-Humid,San Saba
TX,48,413,3,B,Hot-Dry,Schleicher
TX,48,415,3,B,Hot-Dry,Scurry
TX,48,417,3,B,Hot-Dry,Shackelford
TX,48,419,3,A,Hot-Humid,Shelby
TX,48,421,4,B,Mixed-Dry,Sherman
TX,48,423,3,A,Hot-Humid,Smith
TX,48,425,3,A,Hot-Humid,Somervell
TX,48,427,2,A,Hot-Humid,Starr
TX,48,429,3,A,Mixed-Humid,Stephens
TX,48,431,3,B,Hot-Dry,Sterling
TX,48,433,3,B,Hot-Dry,Stonewall
TX,48,435,3,B,Hot-Dry,Sutton
TX,48,437,4,B,Mixed-Dry,Swisher
TX,48,439,3,A,Hot-Humid,Tarrant
TX,48,441,3,B,Hot-Dry,Taylor
TX,48,443,3,B,Hot-Dry,Terrell
TX,48,445,3,B,Hot-Dry,Terry
TX,48,447,3,B,Hot-Dry,Throckmorton
TX,48,449,3,A,Hot-Humid,Titus
TX,48,451,3,B,Hot-Dry,Tom Green
TX,48,453,2,A,Hot-Humid,Travis
TX,48,455,2,A,Hot-Humid,Trinity
TX,48,457,2,A,Hot-Humid,Tyler
TX,48,459,3,A,Hot-Humid,Upshur
TX,48,461,3,B,Hot-Dry,Upton
TX,48,463,2,B,Hot-Humid,Uvalde
TX,48,465,2,B,Hot-Humid,Val Verde
TX,48,467,3,A,Hot-Humid,Van Zandt
TX,48,469,2,A,Hot-Humid,Victoria
TX,48,471,2,A,Hot-Humid,Walker
TX,48,473,2,A,Hot-Humid,Waller
TX,48,475,3,B,Hot-Dry,Ward
TX,48,477,2,A,Hot-Humid,Washington
TX,48,479,2,B,Hot-Humid,Webb
TX,48,481,2,A,Hot-Humid,Wharton
TX,48,483,3,B,Hot-Dry,Wheeler
TX,48,485,3,A,Mixed-Humid,Wichita
TX,48,487,3,B,Hot-Dry,Wilbarger
TX,48,489,2,A,Hot-Humid,Willacy
TX,48,491,2,A,Hot-Humid,Williamson
TX,48,493,2,A,Hot-Humid,Wilson
TX,48,495,3,B,Hot-Dry,Winkler
TX,48,497,3,A,Mixed-Humid,Wise
TX,48,499,3,A,Hot-Humid,Wood
TX,48,501,4,B,Mixed-Dry,Yoakum
TX,48,503,3,A,Mixed-Humid,Young
TX,48,505,2,B,Hot-Humid,Zapata
TX,48,507,2,B,Hot-Humid,Zavala
UM,74,300,1,A,Hot-Humid,Midway Islands
UT,49,1,5,B,Cold,Beaver
UT,49,3,6,B,Cold,Box Elder
UT,49,5,6,B,Cold,Cache
UT,49,7,6,B,Cold,Carbon
UT,49,9,6,B,Cold,Daggett
UT,49,11,5,B,Cold,Davis
UT,49,13,6,B,Cold,Duchesne
UT,49,15,5,B,Cold,Emery
UT,49,17,5,B,Cold,Garfield
UT,49,19,5,B,Cold,Grand
UT,49,21,5,B,Cold,Iron
UT,49,23,5,B,Cold,Juab
UT,49,25,5,B,Cold,Kane
UT,49,27,5,B,Cold,Millard
UT,49,29,6,B,Cold,Morgan
UT,49,31,5,B,Cold,Piute
UT,49,33,6,B,Cold,Rich
UT,49,35,5,B,Cold,Salt Lake
UT,49,37,5,B,Cold,San Juan
UT,49,39,5,B,Cold,Sanpete
UT,49,41,5,B,Cold,Sevier
UT,49,43,6,B,Cold,Summit
UT,49,45,5,B,Cold,Tooele
UT,49,47,6,B,Cold,Uintah
UT,49,49,5,B,Cold,Utah
UT,49,51,6,B,Cold,Wasatch
UT,49,53,3,B,Hot-Dry,Washington
UT,49,55,5,B,Cold,Wayne
UT,49,57,5,B,Cold,Weber
VA,51,1,4,A,Mixed-Humid,Accomack
VA,51,3,4,A,Mixed-Humid,Albemarle
VA,51,510,4,A,Mixed-Humid,Alexandria (city)
VA,51,5,4,A,Mixed-Humid,Alleghany
VA,51,7,4,A,Mixed-Humid,Amelia
VA,51,9,4,A,Mixed-Humid,Amherst
VA,51,11,4,A,Mixed-Humid,Appomattox
VA,51,13,4,A,Mixed-Humid,Arlington
VA,51,15,4,A,Mixed-Humid,Augusta
VA,51,17,4,A,Mixed-Humid,Bath
VA,51,19,4,A,Mixed-Humid,Bedford
VA,51,515,4,A,Mixed-Humid,Bedford (city)
VA,51,21,4,A,Mixed-Humid,Bland
VA,51,23,4,A,Mixed-Humid,Botetourt
VA,51,520,4,A,Mixed-Humid,Bristol (city)
VA,51,25,4,A,Mixed-Humid,Brunswick
VA,51,27,4,A,Mixed-Humid,Buchanan
VA,51,29,4,A,Mixed-Humid,Buckingham
VA,51,530,4,A,Mixed-Humid,Buena Vista (city)
VA,51,31,4,A,Mixed-Humid,Campbell
VA,51,33,4,A,Mixed-Humid,Caroline
VA,51,35,4,A,Mixed-Humid,Carroll
VA,51,36,4,A,Mixed-Humid,Charles City
VA,51,37,4,A,Mixed-Humid,Charlotte
VA,51,540,4,A,Mixed-Humid,Charlottesville (city)
VA,51,550,4,A,Mixed-Humid,Chesapeake (city)
VA,51,41,4,A,Mixed-Humid,Chesterfield
VA,51,43,4,A,Mixed-Humid,Clarke
VA,51,570,4,A,Mixed-Humid,Colonial Heights (city)
VA,51,580,4,A,Mixed-Humid,Covington (city)
VA,51,45,4,A,Mixed-Humid,Craig
VA,51,47,4,A,Mixed-Humid,Culpeper
VA,51,49,4,A,Mixed-Humid,Cumberland
VA,51,590,4,A,Mixed-Humid,Danville (city)
VA,51,51,4,A,Mixed-Humid,Dickenson
VA,51,53,4,A,Mixed-Humid,Dinwiddie
VA,51,595,4,A,Mixed-Humid,Emporia (city)
VA,51,57,4,A,Mixed-Humid,Essex
VA,51,59,4,A,Mixed-Humid,Fairfax
VA,51,600,4,A,Mixed-Humid,Fairfax (city)
VA,51,610,4,A,Mixed-Humid,Falls Church (city)
VA,51,61,4,A,Mixed-Humid,Fauquier
VA,51,63,4,A,Mixed-Humid,Floyd
VA,51,65,4,A,Mixed-Humid,Fluvanna
VA,51,67,4,A,Mixed-Humid,Franklin
VA,51,620,4,A,Mixed-Humid,Franklin (city)
VA,51,69,4,A,Mixed-Humid,Frederick
VA,51,630,4,A,Mixed-Humid,Fredericksburg (city)
VA,51,640,4,A,Mixed-Humid,Galax (city)
VA,51,71,4,A,Mixed-Humid,Giles
VA,51,73,4,A,Mixed-Humid,Gloucester
VA,51,75,4,A,Mixed-Humid,Goochland
VA,51,77,4,A,Mixed-Humid,Grayson
VA,51,79,4,A,Mixed-Humid,Greene
VA,51,81,4,A,Mixed-Humid,Greensville
VA,51,83,4,A,Mixed-Humid,Halifax
VA,51,650,4,A,Mixed-Humid,Hampton (city)
VA,51,85,4,A,Mixed-Humid,Hanover
VA,51,660,4,A,Mixed-Humid,Harrisonburg (city)
VA,51,87,4,A,Mixed-Humid,Henrico
VA,51,89,4,A,Mixed-Humid,Henry
VA,51,91,4,A,Mixed-Humid,Highland
VA,51,670,4,A,Mixed-Humid,Hopewell (city)
VA,51,93,4,A,Mixed-Humid,Isle of Wight
VA,51,95,4,A,Mixed-Humid,James City
VA,51,97,4,A,Mixed-Humid,King and Queen
VA,51,99,4,A,Mixed-Humid,King George
VA,51,101,4,A,Mixed-Humid,King William
VA,51,103,4,A,Mixed-Humid,Lancaster
VA,51,105,4,A,Mixed-Humid,Lee
VA,51,678,4,A,Mixed-Humid,Lexington (city)
VA,51,107,4,A,Mixed-Humid,Loudoun
VA,51,109,4,A,Mixed-Humid,Louisa
VA,51,111,4,A,Mixed-Humid,Lunenburg
VA,51,680,4,A,Mixed-Humid,Lynchburg (city)
VA,51,113,4,A,Mixed-Humid,Madison
VA,51,683,4,A,Mixed-Humid,Manassas (city)
VA,51,685,4,A,Mixed-Humid,Manassas Park (city)
VA,51,690,4,A,Mixed-Humid,Martinsville (city)
VA,51,115,4,A,Mixed-Humid,Mathews
VA,51,117,4,A,Mixed-Humid,Mecklenburg
VA,51,119,4,A,Mixed-Humid,Middlesex
VA,51,121,4,A,Mixed-Humid,Montgomery
VA,51,125,4,A,Mixed-Humid,Nelson
VA,51,127,4,A,Mixed-Humid,New Kent
VA,51,700,4,A,Mixed-Humid,Newport News (city)
VA,51,710,4,A,Mixed-Humid,Norfolk (city)
VA,51,131,4,A,Mixed-Humid,Northampton
VA,51,133,4,A,Mixed-Humid,Northumberland
VA,51,720,4,A,Mixed-Humid,Norton (city)
VA,51,135,4,A,Mixed-Humid,Nottoway
VA,51,137,4,A,Mixed-Humid,Orange
VA,51,139,4,A,Mixed-Humid,Page
VA,51,141,4,A,Mixed-Humid,Patrick
VA,51,730,4,A,Mixed-Humid,Petersburg (city)
VA,51,143,4,A,Mixed-Humid,Pittsylvania
VA,51,735,4,A,Mixed-Humid,Poquoson (city)
VA,51,740,4,A,Mixed-Humid,Portsmouth (city)
VA,51,145,4,A,Mixed-Humid,Powhatan
VA,51,147,4,A,Mixed-Humid,Prince Edward
VA,51,149,4,A,Mixed-Humid,Prince George
VA,51,153,4,A,Mixed-Humid,Prince William
VA,51,155,4,A,Mixed-Humid,Pulaski
VA,51,750,4,A,Mixed-Humid,Radford (city)
VA,51,157,4,A,Mixed-Humid,Rappahannock
VA,51,159,4,A,Mixed-Humid,Richmond
VA,51,760,4,A,Mixed-Humid,Richmond (city)
VA,51,161,4,A,Mixed-Humid,Roanoke
VA,51,770,4,A,Mixed-Humid,Roanoke (city)
VA,51,163,4,A,Mixed-Humid,Rockbridge
VA,51,165,4,A,Mixed-Humid,Rockingham
VA,51,167,4,A,Mixed-Humid,Russell
VA,51,775,4,A,Mixed-Humid,Salem (city)
VA,51,169,4,A,Mixed-Humid,Scott
VA,51,171,4,A,Mixed-Humid,Shenandoah
VA,51,173,4,A,Mixed-Humid,Smyth
